StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,Q2,Q3,Q4,Q2,Q3,Q4,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q6_5_TEXT,Q7,Q8,Q8_4_TEXT,ConditionAssigned
2024-03-06 22:42:25,2024-03-06 22:43:47,IP Address,117.97.226.127,100,82,True,2024-03-06 22:43:48,R_4rrxy04vs26yGbE,,,,,28.652,77.1663,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Slightly likely,Slightly unlikely,,,,,,,Not Affiliated,,Woman,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-06 23:36:08,2024-03-06 23:39:03,IP Address,49.248.175.211,100,175,True,2024-03-06 23:39:03,R_4YM0YRlwqDt84n6,,,,,18.6161,73.7286,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Neither surprising nor unsurprising,Slightly likely,Moderately unlikely,,,,Not Affiliated,,Woman,,21,Other (Specify),,Loss
2024-03-06 23:49:03,2024-03-06 23:50:53,IP Address,172.226.164.52,100,110,True,2024-03-06 23:50:54,R_3HirVktC5EZCToz,,,,,49.2476,-123.1234,anonymous,EN,,,,,,,,,,,,,,,,,,
2024-03-06 23:51:14,2024-03-06 23:52:30,IP Address,172.226.164.52,100,75,True,2024-03-06 23:52:30,R_7jVsDsHWJIq8ryF,,,,,49.2476,-123.1234,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Neither likely nor unlikely,Moderately unlikely,,,,,,,Students,,Man,,22,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-07 00:10:04,2024-03-07 00:11:59,IP Address,94.207.229.127,100,115,True,2024-03-07 00:11:59,R_4zBJfhVvODh4DfU,,,,,25.0731,55.298,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Moderately unsurprising,Moderately likely,Moderately likely,Students,,Woman,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-07 00:14:10,2024-03-07 00:15:25,IP Address,217.165.16.58,100,75,True,2024-03-07 00:15:26,R_4fbm5Ejfli11HdD,,,,,25.0731,55.298,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately surprising,Moderately likely,Extremely likely,,,,Students,,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Loss
2024-03-07 00:32:03,2024-03-07 00:33:41,IP Address,103.240.235.246,100,98,True,2024-03-07 00:33:42,R_4FBbMcgkQPVv6hj,,,,,28.4597,77.0282,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Extremely unsurprising,Slightly likely,Extremely unlikely,,,,,,,Students,,Woman,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-07 00:57:37,2024-03-07 00:58:44,IP Address,70.79.144.220,100,67,True,2024-03-07 00:58:45,R_2t2ZsgiK9zDXOCd,,,,,49.2492,-123.1924,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly unsurprising,Moderately likely,Slightly likely,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-07 02:37:33,2024-03-07 02:38:57,IP Address,106.205.156.169,100,83,True,2024-03-07 02:38:58,R_4EVytMWzOPhC0oN,,,,,26.9525,75.7105,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Neither likely nor unlikely,Slightly likely,Not Affiliated,,Woman,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-07 03:03:05,2024-03-07 03:05:39,IP Address,144.138.71.144,100,154,True,2024-03-07 03:05:40,R_4vbKtMtrQdExNwl,,,,,-32.185,116.2075,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Neither surprising nor unsurprising,Moderately unlikely,Moderately unlikely,Students,,Non-binary,,22,Other (Specify),,Control
2024-03-07 12:57:47,2024-03-07 13:03:54,IP Address,70.79.132.46,100,367,True,2024-03-07 13:03:55,R_3LXNk1DDObbonKj,,,,,49.251,-123.1623,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Moderately likely,Slightly likely,,,,Students,,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Loss
2024-03-07 13:42:03,2024-03-07 13:43:35,IP Address,206.108.31.35,100,91,True,2024-03-07 13:43:35,R_1Xd0KpBBcYliB4F,,,,,49.282,-123.1103,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Moderately likely,Moderately likely,Students,,Woman,,37,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug),Other (Specify)",if there is an additional discount for bringing my own cup,Control
2024-03-07 14:50:29,2024-03-07 14:51:40,IP Address,128.189.85.126,100,71,True,2024-03-07 14:51:41,R_3joLtZXkaKa4969,,,,,49.2574,-123.0319,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Neither likely nor unlikely,Neither likely nor unlikely,,,,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-07 15:00:40,2024-03-07 15:01:42,IP Address,72.143.231.33,100,61,True,2024-03-07 15:01:42,R_5TPKL7HtrsGPkGZ,,,,,49.245,-123.1337,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Neither surprising nor unsurprising,Extremely likely,Extremely likely,,,,Students,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Loss
2024-03-07 15:15:47,2024-03-07 15:16:38,IP Address,72.143.232.255,100,51,True,2024-03-07 15:16:38,R_5v34hBiUkhAMNe8,,,,,49.245,-123.1337,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Extremely unsurprising,Slightly unlikely,Extremely unlikely,,,,,,,Students,,Woman,,21,Other (Specify),"convenience ",Gain
2024-03-07 21:06:06,2024-03-07 21:09:27,IP Address,96.49.197.57,100,200,True,2024-03-07 21:09:27,R_4Ejo47W5aWAd16r,,,,,49.2155,-123.1427,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Neither likely nor unlikely,Extremely unlikely,Students,,Man,,21,Other (Specify),"I rarely buy single-use cups, but learning about the environmental and financial implications are interesting. ",Control
2024-03-07 21:11:11,2024-03-07 21:15:17,IP Address,99.230.104.218,100,245,True,2024-03-07 21:15:17,R_3AtA0ToAL1kTjkR,,,,,43.6426,-79.4002,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Extremely unsurprising,Neither likely nor unlikely,Moderately unlikely,,,,Not Affiliated,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup),Other (Specify)",,Loss
2024-03-07 21:20:12,2024-03-07 21:21:44,IP Address,162.156.53.65,100,92,True,2024-03-07 21:21:45,R_3j9z5Mw2V2vW5BG,,,,,48.4204,-123.3005,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Slightly unsurprising,Slightly likely,Slightly unlikely,Not Affiliated,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-07 22:03:03,2024-03-07 22:06:23,IP Address,24.80.244.243,100,199,True,2024-03-07 22:06:23,R_1ZZZHiN45qpdhFD,,,,,49.3527,-123.0686,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Moderately surprising,Extremely likely,Extremely unlikely,,,,,,,Not Affiliated,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug),Other (Specify)",When the shawty that I am trying to impress likes turtles,Gain
2024-03-08 00:30:36,2024-03-08 00:33:43,IP Address,205.250.77.135,100,186,True,2024-03-08 00:33:43,R_2abK14rV2Tm7jZQ,,,,,49.213,-123.0951,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Extremely likely,Slightly unlikely,,,,Not Affiliated,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Loss
2024-03-08 04:56:27,2024-03-08 04:57:14,IP Address,80.112.148.59,100,46,True,2024-03-08 04:57:15,R_3g6LePmlQn4jRUZ,,,,,52.3066,4.8812,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Neither likely nor unlikely,Slightly unlikely,Students,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-08 09:35:14,2024-03-08 09:36:12,IP Address,70.66.225.184,100,57,True,2024-03-08 09:36:13,R_7Z4zcdlWkTaDvz3,,,,,48.4808,-123.3165,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Extremely unlikely,Slightly likely,,,,Not Affiliated,,Man,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-08 10:23:14,2024-03-08 10:24:22,IP Address,142.103.168.167,100,67,True,2024-03-08 10:24:23,R_2EASpw0gdfYGLv4,,,,,49.2643,-123.0961,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Slightly likely,Neither likely nor unlikely,,,,,,,Students,,Woman,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-08 11:10:38,2024-03-08 11:11:33,IP Address,206.87.152.107,100,55,True,2024-03-08 11:11:34,R_3Ppe6eftkbyHJtu,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Moderately unsurprising,Moderately unlikely,Moderately unlikely,Students,,Woman,,20,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-08 11:50:35,2024-03-08 11:51:22,IP Address,142.205.202.71,100,46,True,2024-03-08 11:51:22,R_5PUC9jWvjrc2uiO,,,,,43.6911,-79.3353,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Moderately likely,Slightly likely,,,,,,,Students,,Man,,22,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-08 11:58:12,2024-03-08 12:27:49,IP Address,209.87.29.242,100,1777,True,2024-03-08 12:27:50,R_7ZDEnH2UGxlIhRn,,,,,49.2462,-123.108,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Slightly likely,Moderately likely,,,,Students,,Man,,37,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-08 13:03:39,2024-03-08 13:05:38,IP Address,128.189.86.158,100,118,True,2024-03-08 13:05:38,R_3LjwAmexbDXOgLh,,,,,49.2574,-123.0319,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Moderately likely,Slightly likely,,,,Students,,Man,,23,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Loss
2024-03-08 13:24:54,2024-03-08 13:31:48,IP Address,24.244.23.168,100,413,True,2024-03-08 13:31:49,R_2KU8EvcMVhMPj2N,,,,,49.2789,-123.0882,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly unsurprising,Moderately unlikely,Moderately unlikely,,,,,,,Students,,Man,,23,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-08 13:32:57,2024-03-08 13:33:59,IP Address,96.49.199.168,100,61,True,2024-03-08 13:33:59,R_2mR9Ksddh50zAg9,,,,,49.2155,-123.1427,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Slightly likely,Moderately unlikely,Students,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup),Other (Specify)",money/accessibility,Control
2024-03-08 13:44:22,2024-03-08 13:46:08,IP Address,72.143.231.65,100,105,True,2024-03-08 13:46:08,R_5gotcD7dNTdZpBG,,,,,49.245,-123.1337,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Moderately unsurprising,Slightly unlikely,Slightly likely,Staff,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-08 18:38:15,2024-03-08 18:42:01,IP Address,75.157.228.69,100,225,True,2024-03-08 18:42:02,R_7f20dqhbKEoB1iF,,,,,49.213,-123.0951,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Moderately unsurprising,Extremely likely,Moderately likely,,,,,,,Other (please specify),Student and Staff,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-08 19:19:08,2024-03-08 19:32:38,IP Address,24.114.24.47,100,809,True,2024-03-08 19:32:38,R_7xwKPK7p9EVg4Bz,,,,,49.245,-123.1337,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Moderately likely,Moderately likely,,,,Not Affiliated,,Woman,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-09 15:00:56,2024-03-09 15:02:28,IP Address,154.5.48.221,100,91,True,2024-03-09 15:02:29,R_5LiL7NCd0SBcomt,,,,,49.2292,-122.9932,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Extremely unlikely,Extremely unlikely,Not Affiliated,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-09 15:40:47,2024-03-09 15:42:17,IP Address,72.143.239.89,100,90,True,2024-03-09 15:42:18,R_3mK4BUgiwP6wxzZ,,,,,53.488,-113.4797,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Moderately unsurprising,Moderately likely,Slightly likely,,,,,,,Students,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-11 10:33:17,2024-03-11 10:35:11,IP Address,154.5.29.148,100,114,True,2024-03-11 10:35:12,R_1bHJ0O43vdhKAV0,,,,,49.2643,-123.0961,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly unsurprising,Moderately unlikely,Slightly likely,,,,Students,,Woman,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Loss
2024-03-11 12:03:21,2024-03-11 12:04:00,IP Address,70.79.140.113,100,39,True,2024-03-11 12:04:01,R_24TjTeOgE2zSowx,,,,,49.2492,-123.1924,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Moderately surprising,Moderately unlikely,Moderately unlikely,,,,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-11 12:03:48,2024-03-11 12:05:54,IP Address,23.93.101.16,100,125,True,2024-03-11 12:05:55,R_2fl7hdtQwtxxVnj,,,,,37.8922,-122.2729,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Neither likely nor unlikely,Neither likely nor unlikely,Other (please specify),Former student,Man,,24,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Control
2024-03-11 12:14:47,2024-03-11 12:15:44,IP Address,206.87.114.22,100,57,True,2024-03-11 12:15:45,R_1hyJ9f6tdMCeaDT,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Neither surprising nor unsurprising,Extremely unlikely,Extremely unlikely,Students,,Man,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-11 12:19:52,2024-03-11 12:21:19,IP Address,128.189.132.35,100,86,True,2024-03-11 12:21:19,R_3Hh4navj6tsEmaZ,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Neither likely nor unlikely,Neither likely nor unlikely,,,,,,,Students,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-11 12:21:22,2024-03-11 12:22:19,IP Address,209.52.88.172,100,56,True,2024-03-11 12:22:19,R_1J9JPJaR04zi7Rt,,,,,49.2301,-123.0869,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Moderately unlikely,Extremely unlikely,,,,Students,,Man,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-11 12:25:53,2024-03-11 12:26:33,IP Address,70.79.140.113,100,40,True,2024-03-11 12:26:34,R_1dvufLTspDPbzck,,,,,49.2492,-123.1924,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Neither surprising nor unsurprising,Neither likely nor unlikely,Slightly unlikely,,,,,,,Students,,Man,,22,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-11 12:29:55,2024-03-11 12:31:24,IP Address,206.12.65.188,100,89,True,2024-03-11 12:31:25,R_7YKaX2aoBrHMZMs,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Neither surprising nor unsurprising,Slightly unlikely,Slightly unlikely,,,,Students,,Man,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Loss
2024-03-11 12:40:37,2024-03-11 12:41:33,IP Address,128.189.223.227,100,55,True,2024-03-11 12:41:33,R_3118Lv58YN9pD0V,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Moderately surprising,Extremely likely,Moderately unlikely,Students,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-11 13:07:58,2024-03-11 13:08:53,IP Address,70.79.140.113,100,55,True,2024-03-11 13:08:54,R_5MzidzwtuhLYvpJ,,,,,49.2492,-123.1924,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly unsurprising,,Slightly likely,,,,,,,Students,,Man,,19,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Gain
